"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0003353"	52.4524781101799	1.96262971991408	0.268642730338394	7.30572428832099	2.75777143404864e-13	1.1677970393564e-12	"sei"	"Q7JPB9"	"CG3182"
"FBgn0003382"	2.7965904338255	5.46955143152667	1.38972636046797	3.93570388179505	8.29532058145451e-05	0.000181635461523877	"sha"	"B7YZF2"	"CG13209"
"FBgn0003388"	25.8104071531529	2.21846370003944	0.328020722942516	6.76318154578365	1.34993904230359e-11	5.11100130843521e-11	"shd"	"M9PI59"	"314a1"
"FBgn0003416"	45.6772182285419	1.16555460692392	0.37812401340237	3.08246650731391	0.00205292830961937	0.003801796757242	"sl"	"Q9VXH3"	"CG4200"
"FBgn0003423"	665.149492034152	0.924977121637911	0.219931564726868	4.20574974213745	2.60218055819514e-05	5.99242850010062e-05	"slgA"	"M9NFJ2"	"CG1417"
"FBgn0003429"	23.7925722912842	1.70663341948118	0.322590837877751	5.29039643750801	1.2205151641302e-07	3.48393116238786e-07	"slo"	"Q03720"	"BcDNA:GH10751"
"FBgn0003435"	8168.44578632847	2.17836684703825	0.239771637988278	9.08517314772963	1.03533758203677e-19	6.1399389035648e-19	"sm"	"Q6NND8"	"BcDNA:GH10856"
"FBgn0003450"	12.2609823071319	2.43327711577003	0.551966643779725	4.40837710610116	1.04148089400021e-05	2.487285289002e-05	"snk"	"A8JQZ2"	"CG7996"
"FBgn0003459"	208.100644189752	2.01466229882604	0.183036805859767	11.0068698443611	3.54092991207532e-28	2.85963252225413e-27	"stwl"	"M9PI58"	"84"
"FBgn0003464"	162.995793688941	1.40329697956271	0.263151702858871	5.33265399508093	9.6787627369147e-08	2.78154841245889e-07	"sol"	"E1JJ98"	"CG1391"
"FBgn0003475"	1524.77529358468	2.78764341697987	0.257065003626341	10.8441187157155	2.1267559246691e-27	1.66711917479775e-26	"spir"	"E1JHM3"	"38C.34"
"FBgn0003483"	178.307281183725	1.16946766337141	0.350693490619156	3.33472874362937	0.000853826438565741	0.00166245954768914	"spn-E"	"L0CR04"	"CG3158"
"FBgn0003513"	10.2957768098288	3.1181957202944	0.544594732640386	5.72571773725445	1.02997348652085e-08	3.19359724344885e-08	"ss"	"E1JIM6"	"AHR"
"FBgn0003545"	488.960883505115	2.00005868280927	0.280620360922134	7.12727571241431	1.02374898269615e-12	4.17896376307393e-12	"sub"	"A0A0B4LGW1"	"CG12298"
"FBgn0003567"	234.207085861836	1.48288640318171	0.286288498735549	5.17969254696286	2.22251901942173e-07	6.20184451967484e-07	"su(Hw)"	"A0A0B4K6W1"	"CG8573"
"FBgn0003598"	184.101288292658	2.20587380925828	0.255234995324737	8.64252100873447	5.49860396614231e-18	3.01177310894744e-17	"Su(var)3-7"	"E1JIJ9"	"CG8599"
"FBgn0003612"	533.743314854271	1.3346883113659	0.20962347559677	6.36707462065602	1.92667455362527e-10	6.80340199222545e-10	"Su(var)2-10"	"A0A0B4JD03"	"CG8068"
"FBgn0003638"	138.088103390722	1.60350719272091	0.231422200108465	6.9289255394226	4.24048911832713e-12	1.66510047650649e-11	"su(w[a])"	"M9MS02"	"CG3019"
"FBgn0003654"	86.4667456081246	2.25232650921431	0.41335891286161	5.44883983176233	5.06994440430063e-08	1.49079389330351e-07	"sw"	"E8NH77"	"17-234"
"FBgn0003655"	9.35560010772733	2.61105028197463	0.725980815780452	3.59658302977011	0.000322424698993632	0.000659410780938645	"swa"	"P40688"	"CG3429"
"FBgn0003656"	1383.51567386916	3.27831616693483	0.385314132594541	8.50816487020615	1.76707807015726e-17	9.41477237127029e-17	"sws"	"Q9U969"	"CG2212"
"FBgn0003701"	179.100075256051	2.7336330344412	0.223750159619659	12.217345628213	2.51151737886916e-34	2.5216508746225e-33	"thr"	"A0A0B4LFY0"	"CG5785"
"FBgn0003733"	6.16147145189782	2.5957291681863	0.697204668762952	3.72305190209339	0.000196829039751855	0.000413090349510632	"tor"	"P18475"	"CG1389"
"FBgn0003742"	556.797838458481	1.24297765495995	0.232030577840773	5.35695625346815	8.46356021004685e-08	2.44338131541639e-07	"tra2"	"P19018"	"CG10128"
"FBgn0003744"	183.513021055226	0.78163937321713	0.115805822370916	6.74956886635292	1.48285115247808e-11	5.60752800241337e-11	"trc"	"M9PG43"	"0669/17"
"FBgn0003748"	653.287468234589	2.40447674333398	0.147678130046928	16.2818742529439	1.32740355312118e-59	2.63631901293598e-58	"Treh"	"A4UZR3"	"87D3T"
"FBgn0003861"	7.07749544217152	2.19765360027688	0.641781247611152	3.42430323175852	0.00061637802690492	0.00122149493120711	"trp"	"A0A0B4KHH9"	"559"
"FBgn0003866"	16.648060412815	2.06265617499614	0.485758727465385	4.24625654336416	2.17371731206791e-05	5.04141929960779e-05	"tsh"	"P22265"	"CG1374"
"FBgn0003885"	2137.93862591897	0.82534673389175	0.233192132490877	3.53934210848232	0.000401125646295784	0.000811652674926626	"alphaTub84D"	"P06605"	"3t"
"FBgn0003889"	11348.0527414973	1.77729874667008	0.476470675060055	3.73013249230096	0.000191379106222257	0.00040211792004415	"betaTub85D"	"P61857"	"2t"
"FBgn0003900"	106.38034432497	3.49414288998676	0.304303232611263	11.4824376330251	1.61657522905162e-30	1.43068035089917e-29	"twi"	"A0A0B4LGC1"	"CG2956"
"FBgn0003943"	4730.00321228621	1.44132366149376	0.153020276638404	9.41916779368852	4.54677327904328e-21	2.84812930327434e-20	"Ubi-p63E"	"A4V1F9"	"CG11624"
"FBgn0003950"	155.287686520354	3.86897715051624	0.196572522612648	19.6821870070833	3.06486953570403e-86	1.10187703336033e-84	"unc"	"Q9VRF2"	"3"
"FBgn0003977"	97.0622341946155	1.71836053716749	0.233822327172516	7.34900108961651	1.99693560535106e-13	8.52729130804517e-13	"vir"	"Q9W1R5"	"CG3496"
"FBgn0003996"	62.0171500582544	2.42677677291641	0.290467408895098	8.35472999242004	6.55825499393375e-17	3.3806179580834e-16	NA	NA	NA
"FBgn0004050"	233.046191215155	1.89614496292372	0.140814388125791	13.465562632917	2.49411116360246e-41	3.02607693855438e-40	"z"	"P09956"	"CG7803"
"FBgn0004057"	354.045712824316	1.26424167541832	0.309584293320484	4.08367511755375	4.43289951497038e-05	9.97834830515946e-05	"Zw"	"P12646"	"CG12529"
"FBgn0004102"	54.1532446155678	3.3373566351521	0.337686845626576	9.88299271462486	4.93370107261666e-23	3.31288890542741e-22	"oc"	"M9PGN9"	"CG12154"
"FBgn0004118"	11.4745050828476	1.2201830073429	0.408556067875103	2.98657418965543	0.00282122374704757	0.00511268750161084	"nAChRbeta2"	"P25162"	"Acr96Ac"
"FBgn0004171"	1909.62974653935	0.661789588609008	0.21418410068232	3.08981659469944	0.00200280127477607	0.00371167508443094	"Mst98Cb"	"Q24404"	"CG18396"
"FBgn0004183"	1.31233151447249	4.85191254158933	1.6789517682707	2.88984629176498	0.00385430233938207	0.00685275301052085	NA	NA	NA
"FBgn0004191"	3.75800459837976	2.1893977528439	0.756558468899196	2.8938910115295	0.00380500209368527	0.0067717405091796	NA	NA	NA
"FBgn0004197"	95.0359236015127	4.31499585311315	0.269226337082868	16.0273913015612	8.2264381191051e-58	1.56290009235873e-56	"Ser"	"A0A0B4LIS1"	"Bd"
"FBgn0004198"	92.6458102953637	3.96394222333487	0.277625165012949	14.2780364422295	2.99933811208981e-46	4.20603314702008e-45	"ct"	"B7Z0Y0"	"BcDNA:GH10590"
"FBgn0004237"	1245.88085214451	0.777862868211432	0.153407196600596	5.07057612320912	3.96613235187015e-07	1.0859586985455e-06	"Hrb87F"	"E1JIK0"	"CG12749"
"FBgn0004242"	25.8360476138013	3.11599466941431	0.495840783951018	6.28426456691413	3.29409318078443e-10	1.14347200649166e-09	"Syt1"	"P21521"	"CG3139"
"FBgn0004367"	49.3441236103536	1.69944467505673	0.319405601479407	5.32064768803466	1.03398469945065e-07	2.96683242611987e-07	"mei-41"	"Q9VXG8"	"4252"
"FBgn0004372"	289.738890248101	1.0814751202282	0.386915265868766	2.79512134989011	0.0051880237118877	0.00905656243845486	"aly"	"Q9VZW3"	"143450_at"
"FBgn0004373"	979.584585439021	2.03012037638999	0.246662671014776	8.23035106219366	1.866655642643e-16	9.43062371050254e-16	"fwd"	"Q9W0R8"	"CG7004"
"FBgn0004374"	751.502583505871	3.44633451921543	0.22717075337399	15.1706787428827	5.53019679977759e-52	9.03265477297006e-51	"neb"	"Q9VIP4"	"38B.10"
"FBgn0004378"	191.322486677253	1.43927250726916	0.163790051602981	8.78730114059603	1.53195727210707e-18	8.59888091123874e-18	"Klp61F"	"P46863"	"6345"
"FBgn0004379"	652.568799912981	3.55760522546544	0.206662529893279	17.2145634107092	2.06499097357516e-66	4.82629842461184e-65	"Klp67A"	"M9PF35"	"0427/05"
"FBgn0004380"	69.2004930466214	1.67696097628955	0.191755518390784	8.74530751637625	2.22409072243791e-18	1.23906652144247e-17	"Klp64D"	"Q9VRK9"	"CG10642"
"FBgn0004391"	246.131900550995	3.30381566503899	0.248516741007997	13.2941372546515	2.50344112775903e-40	2.95545780022232e-39	"shtd"	"Q9VXV3"	"APC1"
"FBgn0004406"	123.372165498458	1.85691225106475	0.170520734811578	10.8896566339372	1.29126189264851e-27	1.01785122233554e-26	"tam"	"Q27607"	"34Dc"
"FBgn0004463"	76.0936770024548	1.07314259396694	0.234000754914412	4.58606466615652	4.5167875531156e-06	1.11739865178538e-05	"RpIII128"	"P25167"	"CG8344"
"FBgn0004510"	147.708034143665	1.09168124203899	0.162228341679143	6.72928805620245	1.7049523092522e-11	6.42063791000585e-11	"Ets97D"	"A0A0B4KHY6"	"CG6338"
"FBgn0004512"	21.2769242538932	3.3558312898585	0.410310578054886	8.17875889470634	2.86782280224831e-16	1.43799048531542e-15	"Mdr49"	"E1JH49"	"CG3879"
"FBgn0004574"	357.800968160254	2.66611042784304	0.166775345129428	15.9862384081651	1.59368039516628e-57	3.00525971694729e-56	"Rop"	"M9PEL1"	"CG15811"
"FBgn0004581"	496.228033832442	2.73475441662075	0.179220296787756	15.2591780375156	1.43038773076508e-52	2.36676019441194e-51	"bgcn"	"A0A0B4LGG1"	"BGCN"
"FBgn0004584"	208.794914238373	0.4490933281505	0.131980261207353	3.40273101479116	0.000667159273099252	0.00131719326927545	"Rrp1"	"B7YZZ9"	"3178"
"FBgn0004595"	47.0107806933579	2.51829757134324	0.270706365084796	9.30269064990181	1.36935665472734e-20	8.44436603748524e-20	"pros"	"A0A0B4K6Q6"	"0244/09"
"FBgn0004619"	5.179717974331	2.79067508557272	0.667193476057049	4.18270739406046	2.88058036422653e-05	6.60119996431905e-05	"GluRIA"	"Q03445"	"CG8442"
"FBgn0004620"	4.47896035655859	2.30163961329775	0.811141556600896	2.83753137114909	0.00454638788290967	0.00800696761337866	"GluRIIA"	"Q9VMP4"	"CG6992"
"FBgn0004622"	2.73919995164934	3.6581290460042	1.31908799392658	2.77322594311159	0.00555035690705526	0.00964793583172693	"TkR99D"	"E1JJ17"	"CG7887"
"FBgn0004649"	20.5565639554724	3.23689670246503	0.428404937179936	7.55569420785057	4.1663164734607e-14	1.86178599875668e-13	"yl"	"A0A0D4RRS9"	"CG1372"
"FBgn0004650"	150.997961992071	3.75873962588503	0.210958842483466	17.817407327591	5.17814465938538e-71	1.3605762706472e-69	"fs(1)N"	"O76904"	"371"
"FBgn0004654"	350.011313749368	1.48073082668709	0.131171121099044	11.2885428917622	1.49494386887737e-29	1.28364902841155e-28	"Pgd"	"M9PIS3"	"6-PGD"
"FBgn0004655"	125.263346087853	1.70016553927765	0.232393722462003	7.31588410076623	2.55692282916511e-13	1.08346936978078e-12	"wapl"	"Q9W517"	"C204"
"FBgn0004698"	416.776669541868	1.49136631953294	0.175945118736205	8.47631540019561	2.32438083081255e-17	1.2306515279033e-16	"Xpc"	"A0A0B4K739"	"CG8153"
"FBgn0004854"	141.040797280479	2.17043052683579	0.339112738324408	6.40032143162807	1.55050190013005e-10	5.50263412040003e-10	"B-H2"	"M9PHF0"	"B"
"FBgn0004863"	7.42235944542632	2.5575751869909	0.602898094888888	4.24213512809698	2.2140331189846e-05	5.13023449206383e-05	"C15"	"Q7KS72"	"311"
"FBgn0004864"	219.322341026071	2.60677941625268	0.191065582900639	13.6433751002047	2.21086642496382e-42	2.78630643487744e-41	"hop"	"Q24592"	"4"
"FBgn0004875"	1098.77665820336	2.57105527787107	0.264756644107675	9.71101324590533	2.70633232069337e-22	1.76859235231305e-21	"enc"	"Q8MSX1"	"BB129"
"FBgn0004882"	2048.29971255915	2.91511861487751	0.277726523957913	10.4963637370094	8.97719111753229e-26	6.66644426404928e-25	"orb"	"Q8IHC3"	"151666_s_at"
"FBgn0004903"	1193.03614966348	2.11511308589421	0.18970415019423	11.149535124712	7.19814406582861e-29	5.97851088608841e-28	"Rb97D"	"A4V3H1"	"CG6354"
"FBgn0004913"	511.696061343982	1.54846208536044	0.158670892451476	9.75895491250219	1.68886569677214e-22	1.11284499261346e-21	"Gnf1"	"P35600"	"CG1119"
"FBgn0004915"	642.45904873978	0.583504253716354	0.159432327473274	3.65988669276731	0.000252326798429277	0.00052299189921051	"TfIIB"	"M9PCM4"	"CG5193"
"FBgn0004919"	63.4651874644344	1.33863356518836	0.282648821360803	4.73603094732025	2.17944322042011e-06	5.5686156453295e-06	"gol"	"Q06003"	"CG2679"
"FBgn0004956"	53.698674464991	2.71816416222372	0.335864736471956	8.0930323045411	5.81974219782175e-16	2.8772243175908e-15	"upd1"	"Q9VWW4"	"CG5993"
"FBgn0005198"	210.390890069963	3.57773965073901	0.240937415527983	14.8492488927005	7.03524724427913e-50	1.09149538847367e-48	"gig"	"M9PD17"	"6975"
"FBgn0005386"	460.82064802294	3.20489345447398	0.301780936403737	10.6199334280888	2.40732740683633e-26	1.82070274851966e-25	"ash1"	"Q9VW15"	"ASH-1"
"FBgn0005536"	510.28379666223	1.20517737931853	0.248120330609455	4.85722945942507	1.19039618353312e-06	3.12070191390596e-06	"Mbs"	"A8JNT6"	"0573/06"
"FBgn0005596"	336.927372551873	3.54272193966575	0.167122336339661	21.198374898646	9.88512563477951e-100	4.71624546733033e-98	"yem"	"A0A0B4KHA1"	"CG11879"
"FBgn0005614"	4.71072476508945	2.58137637764425	0.729760571603206	3.53729219978717	0.000404252155321568	0.000817848573758332	"trpl"	"P48994"	"CG1694"
"FBgn0005616"	79.3793661976	1.29032920497012	0.225664842368053	5.71790089865055	1.0784800667151e-08	3.33991960143519e-08	"msl-2"	"A4V038"	"CG3241"
"FBgn0005631"	124.855013092337	1.44454709499021	0.481458082240979	3.00035901000242	0.0026966156205339	0.00490367514546435	"robo1"	"Q9W213"	"BEST:GM07780"
"FBgn0005632"	361.472534859629	1.37839262347808	0.371458166580529	3.71076139250598	0.000206636805143078	0.000433101188120694	"faf"	"A0A0B4K7S0"	"BcDNA.LD22582"
"FBgn0005636"	107.165411584008	3.52213042324496	0.411107843522696	8.56741236816248	1.05836345866028e-17	5.69622165133911e-17	"nvy"	"A0A0B4KFZ8"	"CG3385"
"FBgn0005642"	216.549713359311	2.37329497294777	0.180709291050591	13.1332205397416	2.12426415715024e-39	2.43752589678062e-38	"wdn"	"P15619"	"CG1454"
"FBgn0005660"	49.3242593051763	1.52153338705644	0.306962197161533	4.95674516642766	7.16838974498395e-07	1.91806945506201e-06	"Ets21C"	"A8DYS7"	"CG2914"
"FBgn0005666"	21.3396582385406	1.20054826830841	0.375164556422955	3.20005780864579	0.00137400025950471	0.00260221419092288	"bt"	"D1YSG0"	"39c-18"
"FBgn0005674"	249.535495471834	2.38195669864055	0.277067373444897	8.5970306392437	8.18051520933224e-18	4.4386027585137e-17	"GluProRS"	"P28668"	"AATS"
"FBgn0005677"	233.118672843131	2.52833246427806	0.265363883797857	9.52779416736318	1.60660588341277e-21	1.0245947370046e-20	"dac"	"Q59DZ0"	"BG:DS02780.3"
"FBgn0005683"	121.486880727814	1.09095749565951	0.203306763334335	5.36606592799597	8.04725372870483e-08	2.32743156497249e-07	"pie"	"Q9VKW2"	"CG5354"
"FBgn0005694"	209.993571107359	1.18637069403584	0.227499892601732	5.21481869933334	1.83997105519667e-07	5.16730972814804e-07	"Aef1"	"M9PG42"	"AEF-1"
"FBgn0005777"	538.286247964645	1.26732215843214	0.148589051668071	8.52904130018393	1.47565502451179e-17	7.89525207254598e-17	"PpD3"	"Q9VH81"	"CG8402"
"FBgn0005778"	426.402016131517	1.46018366396702	0.27137903983692	5.38060590399499	7.42355509680865e-08	2.15391718641057e-07	"PpD5"	"Q9W2A5"	"CG10138"
"FBgn0005779"	143.950188748576	1.95616728202109	0.266656060629845	7.33591907643351	2.2020505113155e-13	9.37792719433055e-13	"PpD6"	"Q9VQL9"	"CG8822"
"FBgn0008635"	286.638979391054	1.05793193859859	0.148368092575842	7.13045453528226	1.00038016109873e-12	4.08620039411136e-12	"betaCOP"	"P45437"	"BcDNA.GH09317"
"FBgn0010173"	450.645518085562	1.5668180578058	0.129661650425141	12.0838972253434	1.28482433200623e-33	1.26793978207551e-32	"RpA-70"	"Q24492"	"CG9633"
"FBgn0010194"	60.3680046375081	1.22986805506182	0.370304632406705	3.32123324266455	0.00089620607637834	0.00174096912832045	"Wnt5"	"P28466"	"CG6407"
"FBgn0010197"	4.06637171051459	2.57597574470116	0.915661571675151	2.8132399834019	0.00490450331039701	0.00859948211000945	"Gyc32E"	"A8DYZ3"	"CG33114"
"FBgn0010235"	286.867952528487	0.680219185800973	0.180822348740648	3.76180925941076	0.000168688674653052	0.0003570426901304	"Klc"	"M9PF24"	"CG5433"
"FBgn0010263"	148.467567894429	0.965024947306296	0.197242191881286	4.892588842691	9.95181681636605e-07	2.6284808994069e-06	"Rbp9"	"Q24474"	"CG15402"
"FBgn0010280"	665.008966514559	2.90920719729694	0.196676753882447	14.7918202831218	1.65418901943664e-49	2.53236584386856e-48	"Taf4"	"B7Z060"	"CG5444"
"FBgn0010287"	185.800811316681	0.474359603033327	0.151213596923205	3.13701686015864	0.00170676312110108	0.00319147351847559	"Trf"	"Q27896"	"CG7562"
"FBgn0010309"	300.350406565351	2.58871355959227	0.123742182133965	20.9202190792926	3.50500307901215e-97	1.57180191080365e-95	"pigeon"	"M9MRW6"	"CG10739"
"FBgn0010316"	116.537543076482	0.523520015862099	0.151718310452369	3.45060536398772	0.000559330789290053	0.00111470902118091	"dap"	"Q7JNL9"	"CDI4"
"FBgn0010328"	273.475099253373	0.650753547639847	0.218321403556828	2.98071346665036	0.00287577730667927	0.00520411946371974	"woc"	"A8JRE3"	"CG5965"
"FBgn0010350"	689.016811258756	2.45696741182943	0.299404612107485	8.20617756865881	2.28341635967428e-16	1.14949770014384e-15	"CdsA"	"P56079"	"CDS"
"FBgn0010352"	495.943542852128	1.42558741960977	0.271630765600262	5.24825461673842	1.53546985469594e-07	4.34291239713531e-07	"Nc73EF"	"A8JNU6"	"141810_at"
"FBgn0010355"	373.725011931988	2.65962094787815	0.197225229097014	13.4851963922419	1.91155810900638e-41	2.32817504428023e-40	"Taf1"	"E1JJ72"	"BG:DS00004.13"
"FBgn0010382"	298.891662200025	2.7805962463482	0.135202724974894	20.5661257705016	5.52038165143402e-94	2.26728684590127e-92	"CycE"	"M9NDQ2"	"3938"
"FBgn0010389"	20.263503692135	1.61276509985368	0.417177134728578	3.86590003525235	0.000110680268645286	0.000239047530527114	"htl"	"Q07407"	"CG7223"
"FBgn0010397"	240.203888524562	0.696920770712579	0.112738292001809	6.18175739882061	6.33918937236103e-10	2.16032900979146e-09	"LamC"	"A0A0B4KFY9"	"CG10119"
"FBgn0010398"	126.616613995582	0.826140989363888	0.286189867627321	2.88668846389662	0.00389319506230858	0.00691705705386508	"Lrr47"	"Q9VKU0"	"CG6098"
"FBgn0010399"	5.63599265637216	3.75008007463294	0.951782184930396	3.94006121779552	8.14608189268537e-05	0.000178706871737372	"Nmdar1"	"Q24418"	"CG2902"
"FBgn0010416"	134.936579244902	0.584718787933264	0.199702708525759	2.92794620688804	0.0034120907314001	0.00611622082940658	"TH1"	"Q24134"	"CG9984"
"FBgn0010417"	205.43798659122	1.06925233093737	0.146519171109549	7.29769574070222	2.92737681159336e-13	1.23879090083132e-12	"Taf6"	"M9PG32"	"CG32211"
"FBgn0010435"	1094.9121409153	1.62628166556792	0.116957668856362	13.9048741435262	5.9170852513305e-44	7.89629115926765e-43	"emp"	"Q7KVF1"	"CG2727"
"FBgn0010488"	1804.42618553235	1.18148464437168	0.352568108376225	3.35108200742571	0.000804964603422492	0.00157456932522115	"NAT1"	"A1Z968"	"CG3845"
"FBgn0010504"	964.25948607216	0.929231649475203	0.285892575014013	3.25028255606028	0.00115290397146899	0.00220653058391087	"kermit"	"Q7JX82"	"BEST:LD04728"
"FBgn0010549"	26.5969396137745	2.02580987202808	0.377489610152819	5.36653146879454	8.02652017705744e-08	2.32249356057994e-07	"l(2)03659"	"A0A0B4KEG2"	"A"
"FBgn0010583"	730.376672123501	1.75332780059448	0.186409867436909	9.40576711255856	5.16520369836393e-21	3.22755293628442e-20	"dock"	"Q9VPU1"	"CG3727"
"FBgn0010660"	590.777340245759	3.0614904959446	0.168501970882531	18.1688705473889	9.10533602579564e-74	2.54528236791569e-72	"Nup214"	"Q9W1X4"	"CAN"
"FBgn0010747"	729.869346847487	1.15435318415543	0.139495956521914	8.27517307983108	1.28269160768332e-16	6.52189070236739e-16	"Srp54k"	"Q9V3D9"	"BcDNA.GM09489"
"FBgn0010750"	214.31688668424	0.672140281445148	0.180040480172328	3.73327309948184	0.000189007464296527	0.000397397900826246	"atms"	"Q9VN55"	"Atms"
"FBgn0010762"	301.930030904492	1.28884056389323	0.143827387465947	8.96102325572998	3.21679199075716e-19	1.86924483309062e-18	"simj"	"M9PET3"	"CG32067"
"FBgn0010786"	382.320359224426	0.529565921086896	0.113455402137957	4.66761309825483	3.04719020846218e-06	7.66235207758936e-06	"l(3)02640"	"Q9W0G4"	"2640"
"FBgn0010803"	537.243477706175	1.2052978758136	0.258282967460469	4.66657901473151	3.06255906072226e-06	7.69489943370148e-06	"TrpRS"	"Q0KI98"	"85D-WRS"
"FBgn0010812"	183.626677343974	1.81931665257533	0.194275177490813	9.36463770654058	7.63116428827181e-21	4.73117273973901e-20	"unc-45"	"Q9VHW4"	"CG2708"
"FBgn0010877"	313.42108703898	1.55510063560668	0.130750727274845	11.8936289534954	1.27733448828592e-32	1.2225227745729e-31	"l(3)05822"	"Q9VE96"	"5822"
"FBgn0011016"	647.453979939322	0.297586101998113	0.102458485741535	2.90445539814839	0.00367892616705814	0.00656393251597566	"SsRbeta"	"Q9VUZ0"	"BcDNA.LD10457"
"FBgn0011020"	73.7330322509431	0.727745646229098	0.181866008739636	4.00154845467003	6.29293046543078e-05	0.000139475341489315	"Sas-4"	"Q9VI72"	"CG10061"
"FBgn0011206"	4767.94209156948	3.70488180905807	0.168479132061313	21.9901525116463	3.57783451058445e-107	1.98280776304923e-105	"bol"	"Q6NN06"	"BOL"
"FBgn0011207"	357.929006630968	0.751013454139762	0.16618481670279	4.51914602693756	6.20895609466002e-06	1.51855582573387e-05	"pelo"	"P48612"	"CG3959"
